vendorCode,title,description,sellingPrice,onHand,productLine,imageUrl,brand,category,subcategory
RL643C826-808,RCT DESKTOP KEY TYPE SECURITY LOCKING SOLUTION,RCT DESKTOP KEY TYPE SECURITY LOCKING SOLUTION,139,484,RCT Peripherals,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/dk-rl643c826-808/pictures/rct-lock-key-desktop-dk-rl643c826-808-2.jpg;https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/dk-rl643c826-808/pictures/rct-lock-key-desktop-dk-rl643c826-808-1.jpg,RCT,Systems,Security Cable Lock
RCT-CT12-1,RCT CT12 Optical USB Mouse Black 3200 DPI,RCT CT12 Optical USB Mouse Black 3200 DPI,69,0,RCT Peripherals,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/rct-ct12-1/pictures/rct-ct12-1-edited-600x430.jpg,RCT,Components & Accessories,Keyboard and Mouse
RCT ADP-DPVGA,RCT DISPLAY PORT TO VGA ADAPTOR - BLACK,RCT DISPLAY PORT TO VGA ADAPTOR - BLACK,139,635,RCT Peripherals,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/rct-adp-dpvga/pictures/rct-adp-dpvga.jpg,RCT,Systems,Travel Hubs
RCT ADP-MDPHDMI,RCT MINI DISPLAY PORT TO HDMI ADAPTOR,RCT MINI DISPLAY PORT TO HDMI ADAPTOR,139,140,RCT Peripherals,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/rct-adp-mdphdmi/pictures/rct-mini-display-port-to-hdmi-adaptor.webp;https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/rct-adp-mdphdmi/pictures/rct-mdphdmi-2.jpg,RCT,Systems,Travel Hubs
TU-4016,RCT HS-M160U USB STEREO HEADSET WITH BOOM FREE MICROPHONE,RCT HS-M160U USB STEREO HEADSET WITH BOOM FREE MICROPHONE,219,420,RCT Peripherals,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/tu-4016/pictures/rct-hs-m160u.jpg,RCT,Components & Accessories,Headsets
HDMI -2M,HDMI-HDMI 2M CABLE GOLD PLATED,HDMI-HDMI 2M CABLE GOLD PLATED,59,0,RCT Peripherals,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/hdmi-2m/pictures/hdmi-hdmi-2m-cable-gold-plated.jpg,#N/A,#N/A,#N/A
RL646C803B,RCT DESKTOP SECURITY 4 DIGIT COMBO NUM LOCK,RCT DESKTOP SECURITY 4 DIGIT COMBO NUM LOCK,139,5,RCT Peripherals,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/dn-rl646c803b/pictures/rct-lock-number-dektop-4-digit-dn-rl646c803b-2.jpg;https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/dn-rl646c803b/pictures/rct-lock-number-dektop-4-digit-dn-rl646c803b-1.jpg,RCT,Systems,Security Cable Lock
RCT-K19,RCT WIRED DESKTOP COMBO WITH RCT-K19 KEYBOARD AND RCT-CT12 MOUSE,RCT WIRED DESKTOP COMBO WITH RCT-K19 KEYBOARD AND RCT-CT12 MOUSE,149,0,RCT Peripherals,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/rct-k19/pictures/rct-k19-150x150.jpg;https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/rct-k19/pictures/rct-k19-c.jpg;https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/rct-k19/pictures/rct-k19-c-150x150.jpg;https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/rct-k19/pictures/rct-k19-a-600x400.jpg,RCT,Components & Accessories,Keyboard and Mouse
RCT-K19,RCT-K19 104 Key USB Keyboard,RCT-K19 104 Key USB Keyboard,75,1905,RCT Peripherals,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/rct-k19/pictures/rct-k19-150x150.jpg;https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/rct-k19/pictures/rct-k19-c.jpg;https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/rct-k19/pictures/rct-k19-c-150x150.jpg;https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/rct-k19/pictures/rct-k19-a-600x400.jpg,RCT,Components & Accessories,Keyboard and Mouse
GADPVGAB,RCT - DISPLAY PORT TO VGA ADAPTER BLACK,RCT - DISPLAY PORT TO VGA ADAPTER BLACK,146,0,RCT Peripherals,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/gadpvgab/pictures/gadpvgab.jpg,#N/A,#N/A,#N/A
CATUSB1.8AB,USB PRINTER CABLE A MALE+ B M,USB PRINTER CABLE A MALE+ B M,22,1236,RCT Peripherals,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/catusb1.8ab/pictures/catusb1.8ab.jpg;https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/catusb1.8ab/pictures/usb-printer-cable-a-male-b-m.jpg,RCT,Systems,Travel Hubs
LKCP-2763 +CPOT066,Mecer LKCP-2673 lock with CPOT066 lock slot adaptor,Mecer LKCP-2673 lock with CPOT066 lock slot adaptor,159,1,RCT Peripherals,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/lkcp-2763-cpot066/pictures/rectron-logo_9onb.jpg,RCT,Systems,Security Cable Lock
#:33541,1M Molex to SAS Power Cable,1M Molex to SAS Power Cable,119,4,RCT Peripherals,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/33541/pictures/1m-molex-to-sas-power-cable.jpg,RCT,Systems,Travel Hubs
RL391-KEY,RCT MASTER KEY FOR RL391 LOCK(V39),RCT MASTER KEY FOR RL391 LOCK(V39),50,2,RCT Peripherals,,RCT,Systems,Security Cable Lock
RCT-K35 Combo,RCT K-35 Combo 2.4Ghz Wireless Mouse and Scissor Switch Keyboard Combo Set,RCT K-35 Combo 2.4Ghz Wireless Mouse and Scissor Switch Keyboard Combo Set,299,2875,RCT Peripherals,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/rct-k35-combo/pictures/6009880447664.jpg,RCT,Components & Accessories,Keyboard and Mouse
TC-9100A,RCT SP-2910 DUAL SPEAKER SOUND BAR WITH BLUETOOTH; MICROSD CARD READER  AND BATTERY BACKUP,RCT SP-2910 DUAL SPEAKER SOUND BAR WITH BLUETOOTH; MICROSD CARD READER  AND BATTERY BACKUP,239,642,RCT Peripherals,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/tc-9100a/pictures/rct-sp-2910bt.jpg,RCT,Consumer Electronics,Speaker Systems
RCT ADP-DPHDMI,RCT DISPLAY PORT TO HDMI ADAPTOR - BLACK,RCT DISPLAY PORT TO HDMI ADAPTOR - BLACK,139,805,RCT Peripherals,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/rct-adp-dphdmi/pictures/195894-img1.jpg,RCT,Components & Accessories,Docking Stations
9098132,RASPBERRY PI3 MODEL B OFFICIAL RED AND WHITE CASE,RASPBERRY PI3 MODEL B OFFICIAL RED AND WHITE CASE,135,85,RCT Peripherals,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/9098132/pictures/raspberry-pi3-model-b-official-red-and-white-case.jpg,RCT,Systems,Desktops & Workstations
01CV760,Lenovo DCG Thinksystem HBA FC 16GB 2-port Qlogic,Lenovo DCG Thinksystem HBA FC 16GB 2-port Qlogic,9794.52,0,Lenovo DCG,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/01cv760/pictures/rectron-logo_o3i.jpg,#N/A,#N/A,#N/A
7S05001RWW,Lenovo DCG Windows Server 2019 Essentials ROK - MultiLang,Lenovo DCG Windows Server 2019 Essentials ROK - MultiLang,5346,25,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/7S05001RWW/65456631_3656207836.jpg,Lenovo,Software,Server Software
7S050027WW,Lenovo DCG Microsoft Windows Server 2019 Client Access License (5 User),Lenovo DCG Microsoft Windows Server 2019 Client Access License (5 User),2748,17,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/7S050027WW/65456610_8074018802.jpg,Lenovo,Software,Server Software
LenDCG-4XH7A09833,Lenovo ThinkSystem SR655 2.5'' NVMe Gen4 8-Bay Backplane Kit,Lenovo ThinkSystem SR655 2.5'' NVMe Gen4 8-Bay Backplane Kit,5160.54,0,Lenovo DCG,,#N/A,#N/A,#N/A
4XB7A38271,Lenovo DCG Thinksystem 2.5'' MV 240GB EN SATA SSD,Lenovo DCG Thinksystem 2.5'' MV 240GB EN SATA SSD,3186,0,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/4XB7A38271/79648117_6766956998.jpg,#N/A,#N/A,#N/A
LenDCG-4XB7A74942,Lenovo DCG Lenovo ThinkSystem DE Series 18TB 7.2K 3.5'' HDD 2U12,Lenovo DCG Lenovo ThinkSystem DE Series 18TB 7.2K 3.5'' HDD 2U12,9341.1,0,Lenovo DCG,,#N/A,#N/A,#N/A
7ZT7A00545,Lenovo DCG 1Gb 4-port RJ45 LOM,Lenovo DCG 1Gb 4-port RJ45 LOM,1302,11,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/7ZT7A00545/8-2276.png;https://content.storefront7.co.za/stores/feed-library/Rectron/7ZT7A00545/37446822_5391600667.jpg,Lenovo,Networking,Network Adapters
LenDCG-4XB7A38177,Lenovo DCG ThinkSystem M.2 PM983 960GB NVMe PCIe 3.0 x4 Non-Hot Swap SSD,Lenovo DCG ThinkSystem M.2 PM983 960GB NVMe PCIe 3.0 x4 Non-Hot Swap SSD,4028.15,0,Lenovo DCG,,#N/A,#N/A,#N/A
4F17A12349,Lenovo DCG Thinksys FAN SR650 KIT,Lenovo DCG Thinksys FAN SR650 KIT,471,1,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/4F17A12349/70264794_3672886572.jpg,Lenovo,Data Center,Server Base Unit
LenDCG-5PS7A96802-5319093553,Lenovo DCG ThinkAgile HX7531 3Yr  Essential 24 x 7 4HR + YDYD ,Lenovo DCG ThinkAgile HX7531 3Yr  Essential 24 x 7 4HR + YDYD ,20659.95,0,Lenovo DCG,,#N/A,#N/A,#N/A
LenDCG-5WS7A26456,Lenovo ISG ThinkSystem ST250 3YR NBD (VIRTUAL),Lenovo ISG ThinkSystem ST250 3YR NBD (VIRTUAL),944,0,Lenovo DCG,,#N/A,#N/A,#N/A
4XG7A37935,Lenovo DCG ThinkSystem SR550/SR590/SR650 Intel Xeon Silver 4208 8C 85W 2.1GHz Processor Option Kit w/o FAN,Lenovo DCG ThinkSystem SR550/SR590/SR650 Intel Xeon Silver 4208 8C 85W 2.1GHz Processor Option Kit w/o FAN,9590,2,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/4XG7A37935/4XG7A37935/70264778_0558743441.jpg;https://content.storefront7.co.za/stores/feed-library/Rectron/4XG7A37935/4XG7A37935/107-3251.png;https://content.storefront7.co.za/stores/feed-library/Rectron/4XG7A37935/4XG7A37935/61-5887.png;https://content.storefront7.co.za/stores/feed-library/Rectron/4XG7A37935/4XG7A37935/115-6208.png,Lenovo,Components & Accessories,Processor
4ZC7A08696,Lenovo DCG Thinksys DDR4 UD   8GB 2666Mhz,Lenovo DCG Thinksys DDR4 UD   8GB 2666Mhz,1636,25,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/4ZC7A08696/4ZC7A08696/65113461_8582160253.jpg,Lenovo,Storage & Memory,Memory Upgrade/RAM
7XB7A00067,Lenovo DCG ThnkSystem 3.5'' 12TB SAS 512e HDD,Lenovo DCG ThnkSystem 3.5'' 12TB SAS 512e HDD,8276,60,Lenovo DCG,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/7xb7a00067/pictures/rectron-logo_4lsv.jpg,Lenovo,Data Center,Hard Drives
7X06A0AWEA,Lenovo DCG ThinkSystem SR650 4208 (8C 2.1 Ghz 85W) 2 x PCI e ;  1x16GB; 0i; noBay;1x750w; 3yr NBD + CRU,Lenovo DCG ThinkSystem SR650 4208 (8C 2.1 Ghz 85W) 2 x PCI e ;  1x16GB; 0i; noBay;1x750w; 3yr NBD + CRU,25264,4,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/7X06A0AWEA/70275700_6009403647.jpg;https://content.storefront7.co.za/stores/feed-library/Rectron/7X06A0AWEA/377-310.png;https://content.storefront7.co.za/stores/feed-library/Rectron/7X06A0AWEA/70275700_6500547674.jpg;https://content.storefront7.co.za/stores/feed-library/Rectron/7X06A0AWEA/70275700_6565380523.jpg;https://content.storefront7.co.za/stores/feed-library/Rectron/7X06A0AWEA/70275700_1228496334.jpg,Lenovo,Data Center,Server Base Unit
7ZT7A00537,Lenovo DCG Thinksys CARD PCIe 2x 10GB SFP+ Intel X710-DA2,Lenovo DCG Thinksys CARD PCIe 2x 10GB SFP+ Intel X710-DA2,3920,0,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/7ZT7A00537/37552371_3627348544.jpg,#N/A,#N/A,#N/A
LenDCG-4M17A13527,Lenovo DCG 10Gb iSCSI/16Gb FC Universal SFP+ Module,Lenovo DCG 10Gb iSCSI/16Gb FC Universal SFP+ Module,1265,9,Lenovo DCG,,#N/A,#N/A,#N/A
LenDCG-4Y37A09738,Lenovo DCG ThinkSystem M.2 SATA/NVMe 2-Bay Enablement Kit,Lenovo DCG ThinkSystem M.2 SATA/NVMe 2-Bay Enablement Kit,1214,0,Lenovo DCG,,#N/A,#N/A,#N/A
4ZC7A08699,Lenovo DCG Thinksys DDR4 UD  16GB 2666Mhz,Lenovo DCG Thinksys DDR4 UD  16GB 2666Mhz,2815,25,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/4ZC7A08699/4ZC7A08699/65113459_4341575719.jpg,Lenovo,Storage & Memory,Memory Upgrade/RAM
LenDCG-5WS7A01592-5318308840,Lenovo DCG Thinksystem SR530 Foundation NBD - 1YR,Lenovo DCG Thinksystem SR530 Foundation NBD - 1YR,1050.08,0,Lenovo DCG,,#N/A,#N/A,#N/A
LenDCW-5PS7A01558,Lenovo DCG Thinksys SERV SR650 24/7/4+ YDYD 3y VIRTUAL,Lenovo DCG Thinksys SERV SR650 24/7/4+ YDYD 3y VIRTUAL,28974,0,Lenovo DCG,,#N/A,#N/A,#N/A
4XH7A09838,Lenovo DCG ThinkSystem SR655 x16/x8/x8 PCIe Riser1 FH Kit,Lenovo DCG ThinkSystem SR655 x16/x8/x8 PCIe Riser1 FH Kit,5101,1,Lenovo DCG,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/4xh7a09838/pictures/rectron-logo_66e1.jpg,Lenovo,Data Center,Server Accessories
7Y45A03QEA,Lenovo DCG ThinkSystem ST250 E-2224((4C 3.4Ghz 71W);1x16GB; OB ; 3YR,Lenovo DCG ThinkSystem ST250 E-2224((4C 3.4Ghz 71W);1x16GB; OB ; 3YR,15708,0,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/7Y45A03QEA/303-7676.png;https://content.storefront7.co.za/stores/feed-library/Rectron/7Y45A03QEA/78303793_1359852807.jpg,Lenovo,Data Center,Server Base Unit
7S050025WW,Lenovo DCG Microsoft Windows Server 2019 Client Access License (1 User),Lenovo DCG Microsoft Windows Server 2019 Client Access License (1 User),721,4,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/7S050025WW/65456629_4684319430.jpg,Lenovo,Software,Server Software
LenDCG-4XC7A08310,Lenovo DCG ThinkSystem Marvell QL41132 10GBASE-T 2-port OCP Ethernet Adapter,Lenovo DCG ThinkSystem Marvell QL41132 10GBASE-T 2-port OCP Ethernet Adapter,3712.89,0,Lenovo DCG,,#N/A,#N/A,#N/A
7XH7A05906,Lenovo DCG Thinksys Backplane ST550 SFF 8B KIT ,Lenovo DCG Thinksys Backplane ST550 SFF 8B KIT ,1520,2,Lenovo DCG,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/7xh7a05906/pictures/lendcc-7xh7a05906.jpg,Lenovo,Data Center,Server Accessories
4XG7A37936,Lenovo DCG ThinkSystem SR530/SR570/SR630 Intel Xeon Silver 4208 8C 85W 2.1GHz Processor Option Kit w/o FAN,Lenovo DCG ThinkSystem SR530/SR570/SR630 Intel Xeon Silver 4208 8C 85W 2.1GHz Processor Option Kit w/o FAN,9540,2,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/4XG7A37936/4XG7A37936/70264793_1547530403.jpg;https://content.storefront7.co.za/stores/feed-library/Rectron/4XG7A37936/4XG7A37936/61-5887.png;https://content.storefront7.co.za/stores/feed-library/Rectron/4XG7A37936/4XG7A37936/115-6208.png;https://content.storefront7.co.za/stores/feed-library/Rectron/4XG7A37936/4XG7A37936/107-3251.png,Lenovo,Components & Accessories,Processor
7Y45A02YEA,Lenovo DCG ThinkSystem ST250 E-2278G 16GB,Lenovo DCG ThinkSystem ST250 E-2278G 16GB,25146,0,Lenovo DCG,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/7y45a02yea/pictures/rectron-logo_zdlk.jpg,Lenovo,Data Center,Server Base Unit
LenDCG-4F17A14487,Lenovo DCG ThinkSystem SR630 V2/SR645 Performance Fan Option Kit,Lenovo DCG ThinkSystem SR630 V2/SR645 Performance Fan Option Kit,560,4,Lenovo DCG,,#N/A,#N/A,#N/A
7X10A0D4EA,Lenovo DCG Thinksys ST550 1x Xeon Silver 4210R (10C 100W 2.4GHz) 1x16GB; 930 8i; 8B SFF; 1x750W; 3y,Lenovo DCG Thinksys ST550 1x Xeon Silver 4210R (10C 100W 2.4GHz) 1x16GB; 930 8i; 8B SFF; 1x750W; 3y,32494,1,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/7X10A0D4EA/70322832_7216702855.jpg;https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/7x10a0d4ea/pictures/7x10a0d4ea.jpeg;https://content.storefront7.co.za/stores/feed-library/Rectron/7X10A0D4EA/70322832_0670120718.jpg;https://content.storefront7.co.za/stores/feed-library/Rectron/7X10A0D4EA/4-8210.png;https://content.storefront7.co.za/stores/feed-library/Rectron/7X10A0D4EA/70322832_9932176232.jpg;https://content.storefront7.co.za/stores/feed-library/Rectron/7X10A0D4EA/377-310.png,Lenovo,Data Center,Server Base Unit
7ZT7A00548,Lenovo DCG Thinksys CARD LOM 2x 10GB BaseT,Lenovo DCG Thinksys CARD LOM 2x 10GB BaseT,2680,5,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/7ZT7A00548/8-2276.png;https://content.storefront7.co.za/stores/feed-library/Rectron/7ZT7A00548/37446824_6111566473.jpg,Lenovo,Networking,Network Adapters
7XH7A02677,Lenovo DCG Thinksys RISER PCIe SR FH 550/590/650 x8/x8/x8 1 KIT,Lenovo DCG Thinksys RISER PCIe SR FH 550/590/650 x8/x8/x8 1 KIT,860,0,Lenovo DCG,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/7xh7a02677/pictures/lendcc-7xh7a02677.jpg,Lenovo,Data Center,Server Accessories
LenDCG-7Z84S00300-5319093553,Lenovo DCG ThinkAgile HX7531 Certified Node - Telesure,Lenovo DCG ThinkAgile HX7531 Certified Node - Telesure,380586.44,0,Lenovo DCG,,#N/A,#N/A,#N/A
7S050029WW,Lenovo DCG Windows Server 2019 CAL (10 User),Lenovo DCG Windows Server 2019 CAL (10 User),5377,5,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/7S050029WW/65456616_4138958851.jpg,Lenovo,Software,Server Software
4XB7A13554,Lenovo DCG Thinksys ST50 HDD NHP LFF SATA 7.2K  1TB 6G,Lenovo DCG Thinksys ST50 HDD NHP LFF SATA 7.2K  1TB 6G,2748,1,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/4XB7A13554/65145776_2732059404.jpg,Lenovo,Storage & Memory,Hard Drives
7N47A00130,Lenovo DCG Thinksys HDD NHS SSD M.2 SATA  128GB 6G,Lenovo DCG Thinksys HDD NHS SSD M.2 SATA  128GB 6G,1450,7,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/7N47A00130/7N47A00130/37551484_6063938121.jpg,Lenovo,Storage & Memory,Solid State Drives
LenDCG-5WS7A01538-5318309081,Lenovo DCG Thinksystem SR650 Foundation NBD Service - 1Yr,Lenovo DCG Thinksystem SR650 Foundation NBD Service - 1Yr,1677.83,0,Lenovo DCG,,#N/A,#N/A,#N/A
LenDCG-5WS7A34658,Lenovo DCG SR655 3Y NBD SERVICES,Lenovo DCG SR655 3Y NBD SERVICES,4375.4,0,Lenovo DCG,,#N/A,#N/A,#N/A
7Y37A01082,Lenovo DCG Thinksystem RAID 530-8i PCEe 12GB Adapter,Lenovo DCG Thinksystem RAID 530-8i PCEe 12GB Adapter,4048.93,0,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/7Y37A01082/7Y37A01082/37552414_3393674217.jpg,Lenovo,Networking,Network Adapters
7ZT7A00535,Lenovo DCG Thinksys CARD PCIe 4x  1GB RJ45 Intel I350-T4,Lenovo DCG Thinksys CARD PCIe 4x  1GB RJ45 Intel I350-T4,3658,5,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/7ZT7A00535/7ZT7A00535/37552369_8811642268.jpg,Lenovo,Networking,Network Adapters
LenDCG-5WS7A01592-5318308997,Lenovo DCG Thinksystem SR530 NBD Foundation - 1 YR,Lenovo DCG Thinksystem SR530 NBD Foundation - 1 YR,1050.08,0,Lenovo DCG,,#N/A,#N/A,#N/A
4XB7A13554,Lenovo ThinkSystem ST50 3.5'' 1TB 7.2K SATA 6Gb Non-Hot Swap 512n HDD,Lenovo ThinkSystem ST50 3.5'' 1TB 7.2K SATA 6Gb Non-Hot Swap 512n HDD,2748,7,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/4XB7A13554/65145776_2732059404.jpg,Lenovo,Storage & Memory,Hard Drives
4X97A59777,Lenovo DCG SR665 2.5'' Front BP3 SAS Cable Kit,Lenovo DCG SR665 2.5'' Front BP3 SAS Cable Kit,2265,0,Lenovo DCG,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/4x97a59777/pictures/rectron-logo_zm6g.jpg,#N/A,#N/A,#N/A
LenDCG-4XH7A09832,Lenovo ThinkSystem SR655 2.5 SATA/SAS 8-Bay BP Kit'',Lenovo ThinkSystem SR655 2.5 SATA/SAS 8-Bay BP Kit'',4330,0,Lenovo DCG,,#N/A,#N/A,#N/A
4XB7A10160,Lenovo DCG ThinkSystem 3.5'' 5200 1.92TB EN SATA SSD,Lenovo DCG ThinkSystem 3.5'' 5200 1.92TB EN SATA SSD,31974,0,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/4XB7A10160/8-2276.png;https://content.storefront7.co.za/stores/feed-library/Rectron/4XB7A10160/55500265_8043088945.jpg,#N/A,#N/A,#N/A
7Y48A03YEA,Lenovo DCG  ThinkSystem ST50 Xeon E-2226G (6C 3.4GHz 12MB 80W); SW RAID; 2xS4510 480GB (up to 3 drives) 1x16GB; 250W; No DVD;3yr,Lenovo DCG  ThinkSystem ST50 Xeon E-2226G (6C 3.4GHz 12MB 80W); SW RAID; 2xS4510 480GB (up to 3 drives) 1x16GB; 250W; No DVD;3yr,13979,13,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/7Y48A03YEA/303-7676.png;https://content.storefront7.co.za/stores/feed-library/Rectron/7Y48A03YEA/88008628_0862640795.jpg,Lenovo,Data Center,Server Base Unit
90Y9427,Lenovo DCG Thinksystem ECO 1m Passive DAC SFP+ Cable,Lenovo DCG Thinksystem ECO 1m Passive DAC SFP+ Cable,1082.67,0,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/90Y9427/24770595_4764809238.jpg,#N/A,#N/A,#N/A
4XG7A38058,Lenovo DCG ThinkSystem SR665 AMD EPYC 7302 16C 155W 3.0GHz Processor w/o Fan,Lenovo DCG ThinkSystem SR665 AMD EPYC 7302 16C 155W 3.0GHz Processor w/o Fan,23275,2,Lenovo DCG,https://content.storefront7.co.za/stores/za.co.storefront7.rectron/products/4xg7a38058/pictures/lendcg-4xg7a38058.jfif,Lenovo,Components & Accessories,Processor
7X77A01304,Lenovo DCG Thinksys DDR4 RD  32GB 2666Mhz,Lenovo DCG Thinksys DDR4 RD  32GB 2666Mhz,5090,29,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/7X77A01304/37446813_9034999463.jpg,Lenovo,Data Center,Server Accessories
LenDCG-7X05S15900-5318309081,Lenovo DCG Thinksystem SR650 4215Rx2 16GBx4  2x300GB Tableau Servers,Lenovo DCG Thinksystem SR650 4215Rx2 16GBx4  2x300GB Tableau Servers,78987.11,0,Lenovo DCG,,#N/A,#N/A,#N/A
7S05002EWW,Lenovo DCG Thinksystem Win Rmt Dsktp Svcs CAL 2019 (5 Device),Lenovo DCG Thinksystem Win Rmt Dsktp Svcs CAL 2019 (5 Device),8529.03,0,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/7S05002EWW/65456630_0754262694.jpg,#N/A,#N/A,#N/A
4XB7A17076,Lenovo DCG Thinksystem 2.5'' 5300 480GB EN SATA SSD,Lenovo DCG Thinksystem 2.5'' 5300 480GB EN SATA SSD,3118,8,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/4XB7A17076/8-2276.png;https://content.storefront7.co.za/stores/feed-library/Rectron/4XB7A17076/76792243_1253780978.jpg,#N/A,#N/A,#N/A
4XB7A10196,Lenovo DCG Thinksys HDD HS SSD SFF SATA  480GB 6G PM883,Lenovo DCG Thinksys HDD HS SSD SFF SATA  480GB 6G PM883,3051,4,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/4XB7A10196/4XB7A10196/58875889_0290572145.jpg,#N/A,#N/A,#N/A
4F17A12350,Lenovo DCG Thinksys FAN SR630 KIT,Lenovo DCG Thinksys FAN SR630 KIT,1176,3,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/4F17A12350/70264783_7265766454.jpg,Lenovo,Data Center,Server Accessories
4XB7A13625,Lenovo DCG ThinkSystem 3.5'' S4510 240GB EN SATA SSD,Lenovo DCG ThinkSystem 3.5'' S4510 240GB EN SATA SSD,2326,5,Lenovo DCG,https://content.storefront7.co.za/stores/feed-library/Rectron/4XB7A13625/62305573_6850152832.jpg,Lenovo,Storage & Memory,Solid State Drives
